cust_name,cust_site_id,tca_system_id,gss_qry_vrsn,LogDate,LogDOW,LogTime,Timestamp,Hour,Minute10,RSSInterval,NodeGen,AMPS,CPUs,DBSRelease,PMCOD,WMCOD,IOCOD,MinMemSizeGB,MaxMemSizeGB,NumNodes,AvgCPUBusy,MaxCPUBusy,AvgPctOSCPU,MaxPctOSCPU,AvgPctIOWait,AvgRunQSz,MaxRunQSz,MaxPctIOWait,PctReadsCnt,PctReadsKB,AvgPosReadSec,AvgPreReadSec,AvgWriteSec,AvgIOPsSec,MaxIOPsSec,AvgMBSecNode,MaxMBSecNode,AvgReadMBSecNode,AvgWriteMBSecNode,TtlMBSecGen,TtlReadMBSecGen,TtlWriteMBSecGen,TtlPosReadSecGen,TtlPreReadSecGen,TtlWriteSecGen,KBRead,KBWrite,PermCacheEffKB,SpoolCacheEffKB,TotalCacheEffKB,PermCacheEffCnt,SpoolCacheEffCnt,PermDBCacheEffCnt,PermCICacheEffCnt,SpoolDBCacheEffCnt,SpoolCICacheEffCnt,LogPermDBSecNode_SVPR,LogPermCISecNode_SVPR,LogSpoolDBSecNode_SVPR,LogSpoolCISecNode_SVPR,PhySpoolDBSecNode_SVPR,PhySpoolCISecNode_SVPR,PhyPermDBSecNode_SVPR,PhyPermCISecNode_SVPR,LogPermReadSecNode_SVPR,LogSpoolReadSecNode_SVPR,LogPermReadMBSecNode_SVPR,LogSpoolReadMBSecNode_SVPR,PhyPermPosReadMBSecNode_SVPR,PhyPermPreReadMBSecNode_SVPR,PhySpoolPosReadMBSecNode_SVPR,PhySpoolPreReadMBSecNode_SVPR,PhyPermPosReadSecNode_SVPR,PhyPermPreReadSecNode_SVPR,PhySpoolPosReadSecNode_SVPR,PhySpoolPreReadSecNode_SVPR,PhyPermWriteSecNode_SVPR,PhySpoolWriteSecNode_SVPR,PhyPermWriteMBSecNode_SVPR,PhySpoolWriteMBSecNode_SVPR,TtlPhyPermReadMBSecNode_SVPR,TtlPhySpoolReadMBSecNode_SVPR,TtlPhyPermWriteMBSecNode_SVPR,TtlPhySpoolWriteMBSecNode_SVPR,TtlPhyPermReadsSecNode_SVPR,TtlPhySpoolReadsSecNode_SVPR,TtlPhyWriteSecNode_SVPR,TtlPhyWriteMBSecNode_SVPR,TtlLogReadMBSecNode_SVPR,TtlPhyReadMBSecNode_SVPR,CylReadRequestsSecNode_SVPR,CylReadSecNode_SVPR,CylReadBlocksSecNode_SVPR,CylReadDenThrSecNode_SVPR,CylReadDenCacheSecNode_SVPR,PermDirtyRelSecNode_SVPR,PermCleanRelSecNode_SVPR,PermDirtyRelMBSecNode_SVPR,PermCleanRelMBSecNode_SVPR,PermAgedWriteMBSecNode_SVPR,SpoolDirtyRelSecNode_SVPR,SpoolCleanRelSecNode_SVPR,SpoolDirtyRelMBSecNode_SVPR,SpoolCleanRelMBSecNode_SVPR,SpoolAgedWriteMBSecNode_SVPR,WALTJWriteMBSecNode_SVPR,WALTJDirtyRelMBSecNode_SVPR,PhysWALTJReadMBSecNode_SVPR,AvgPtPReadsSec,MaxPtPReadsSec,AvgPtPWritesSec,MaxPtPWritesSec,AvgPtPReadMBSec,MaxPtPReadMBSec,AvgPtPWriteMBSec,MaxPtPWriteMBSec,AvgBrdReadsSec,MaxBrdReadsSec,AvgBrdWritesSec,MaxBrdWritesSec,AvgBrdReadMBSec,MaxBrdReadMBSec,AvgBrdWriteMBSec,MaxBrdWriteMBSec,AvgPgSwapInSec,MaxPgSwapInSec,AvgPgSwapOutSec,MaxPgSwapOutSec,AvgHDDReadMBSecNode_SPDSK,MaxHDDReadMBSecNode_SPDSK,AvgHDDWriteMBSecNode_SPDSK,MaxHDDWriteMBSecNode_SPDSK,AvgHDDReadsSecNode_SPDSK,MaxHDDReadsSecNode_SPDSK,AvgHDDWritesSecNode_SPDSK,MaxHDDWritesSecNode_SPDSK,AvgHDDReadResp,MaxHDDReadResp,AvgHDDWriteResp,MaxHDDWriteResp,AvgSSDReadMBSecNode_SPDSK,MaxSSDReadMBSecNode_SPDSK,AvgSSDWriteMBSecNode_SPDSK,MaxSSDWriteMBSecNode_SPDSK,AvgSSDReadsSecNode_SPDSK,MaxSSDReadsSecNode_SPDSK,AvgSSDWritesSecNode_SPDSK,MaxSSDWritesSecNode_SPDSK,AvgSSDReadResp,MaxSSDReadResp,AvgSSDWriteResp,MaxSSDWriteResp,AvgWISSDReadMBSecNode_SPDSK,MaxWISSDReadMBSecNode_SPDSK,AvgWISSDWriteMBSecNode_SPDSK,MaxWISSDWriteMBSecNode_SPDSK,AvgWISSDReadsSecNode_SPDSK,MaxWISSDReadsSecNode_SPDSK,AvgWISSDWritesSecNode_SPDSK,MaxWISSDWritesSecNode_SPDSK,AvgWISSDReadResp,MaxWISSDReadResp,AvgWISSDWriteResp,MaxWISSDWriteResp,AvgRISSDReadMBSecNode_SPDSK,MaxRISSDReadMBSecNode_SPDSK,AvgRISSDWriteMBSecNode_SPDSK,MaxRISSDWriteMBSecNode_SPDSK,AvgRISSDReadsSecNode_SPDSK,MaxRISSDReadsSecNode_SPDSK,AvgRISSDWritesSecNode_SPDSK,MaxRISSDWritesSecNode_SPDSK,AvgRISSDReadResp,MaxRISSDReadResp,AvgRISSDWriteResp,MaxRISSDWriteResp,AvgPECPUBusy,MaxPECPUBusy,AvgGTWCPUBusy,MaxGTWCPUBusy,AvgAMPCPUBusy,MaxAMPCPUBusy,AvgGTW_PECPUBusy,MaxGTW_PECPUBusy,AvgVHAgedOut_SVPR,AvgVHAgedOutMBSecNode_SVPR,AvgLogVHReads_SVPR,AvgLogVHReadMBSecNode_SVPR,AvgPhysVHReads_SVPR,AvgPhysVHReadMBSecNode_SVPR,PreCompMBSecNode_SVPR,PostCompMBSecNode_SVPR,PreUnCompMBSecNode_SVPR,PostUnCompMBSecNode_SVPR,CompDBsSecNode_SVPR,UnCompDBsSecNode_SVPR,COMPCPU,UNCOMPCPU,PctCPUComp,PctCPUUnComp,CompRatioComp_SVPR,CompRatioUnComp_SVPR,TtlTCPUComp_Est1,TtlTCPUUnComp_Est1,TtlTCPUComp_Est2,TtlTCPUUnComp_Est2,TtlTCPUComp_Est3,TtlTCPUUnComp_Est3,CPUMSMBComp,CPUMSMBUnComp,AvgNtwReadMBSecNode,MaxNtwReadMBSecNode,AvgNtwWriteMBSecNode,MaxNtwWriteMBSecNode,TotalNtwReadMBSecNode,TotalNtwWriteMBSecNode,mnl_upld_ind
MENARD INC,MENARDS7,1902205,TD17v2.0,2/20/22,Sun,85000,2/20/22 8:50,8,50,600,7011,48,72,17.10.03.05,100,82,82,504.2,504.2,6,119.858,41.888,14.322,4.99,59.952,78.5,131,20.579,73.104,64.079,6739.257,3753.102,3860.203,14352.562,4946.13,2694.64,923.148,1726.704,967.937,16167.841,10360.222,5807.619,40435.54,22518.61,23161.22,168.517,256.765,62.371,34.286,48.954,67.335,58.375,88.275,99.836,100,29.191,13222.062,649.144,6972.248,7310.011,0,5176.159,1550.292,1.063,13871.206,14282.258,1764.586,1614.113,251.186,412.808,855.422,205.269,1551.355,2979.738,5176.159,768.866,83.652,3587.069,4.14,960.32,663.994,1060.691,4.14,960.32,4531.093,5945.025,167.305,964.46,3378.699,1724.685,6.052,4.412,403.446,1.64,0,168.137,9412.781,12.44,1156.96,0,938.321,55.88,312.149,6.692,0,0.931,0,1.999,526.13,180.727,526.047,178.762,46.443,15.728,46.43,15.581,44.245,14.748,7.372,3.072,0.285,0.095,0.048,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727.458,593.333,966.566,329.418,10495.812,3634.077,3855.301,1310.73,354.58,610,2873.475,5140,0.114,0.05,0.003,0.001,118.186,41.082,0.117,0.052,0,0,0,0,0,0,3319.111,949.515,3723.404,12047.135,3524.418,21899.182,100615665.7,112315453.6,38.818,43.332,3.496,3.236,83.846,93.596,248.933,126.495,0.31,18.528,8.421,2.59,0.009,0.004,0.048,0.053,0.053,0.289,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/20/22,Sun,173000,2/20/22 17:30,17,30,600,7011,48,72,17.10.03.05,100,82,82,504.2,504.2,6,8.32,2.836,37.766,12.749,0.115,3.5,2,0.04,37.059,43.886,354.885,4.798,610.891,970.574,334.548,90.643,31.551,39.78,50.863,543.858,238.679,305.179,2129.31,28.79,3665.345,113.251,85.259,92.018,98.847,92.387,93.485,97.904,93.294,97.189,100,96.468,4768.581,246.038,307.103,448.182,0,15.83,319.777,6.916,5014.618,755.286,479.949,27.439,38.312,0,0.316,0,326.692,0,15.83,0,105.894,18.055,7.337,0.349,38.312,0.316,7.337,0.349,326.692,15.83,211.788,7.686,507.387,38.628,4.798,4.798,229.914,0,0,100.935,4348.966,10.481,423.876,0,262.204,19.025,12.483,0.568,0,1.236,0,1.152,194.867,75.217,194.821,68.56,2.98,1.223,2.976,1.046,35.825,11.942,5.971,4.225,0.084,0.028,0.014,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.77,13.892,50.86,17.653,359.585,126.177,611.157,208.695,8.071,30,17.779,60,0.089,0.069,0.002,0.001,7.499,2.524,0.091,0.07,0,0,0,0,0,0,29.359,9.762,424.654,1365.228,91.238,4316.088,1224170.046,12367772.42,0.472,4.772,3.007,3.215,1.02,10.306,2.202,14.335,0.55,5.039,11.582,2.516,0.013,0.006,0.023,0.02,0.076,0.136,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/20/22,Sun,214000,2/20/22 21:40,21,40,600,7011,48,72,17.10.03.05,100,82,82,504.2,504.2,6,0.991,0.356,202.244,69.604,0.081,3,2,0.028,40.653,45.517,310.572,4.778,460.355,775.704,267.562,77.068,26.817,35.079,41.989,462.408,210.472,251.936,1863.43,28.665,2762.13,113.907,93.4,40.421,100,49.191,50.64,100,44.145,92.386,100,100,523.434,81.431,146.935,221.458,0,0,292.362,6.2,604.865,368.392,57.986,10.009,34.547,0,0,0,298.562,0,0,0,62.092,0,3.432,0,34.547,0,3.432,0,298.562,0,124.183,3.432,67.994,34.547,4.778,4.778,102.469,0,0,10.288,221.128,0.741,20.382,0,144.712,0,3.079,0,0,0.962,0,0.531,34.888,13.002,34.884,13.797,1.268,0.53,1.267,0.48,21.255,7.085,3.542,1.428,0.051,0.017,0.008,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.08,12.02,41.994,14.814,315.353,109.238,460.492,159.507,7.962,40,12.254,50,0.041,0.034,0.001,0.001,0.314,0.107,0.043,0.034,0,0,0,0,0,0,0.591,0.204,8.326,29.783,2.488,64.811,24946.467,258421.98,0.01,0.1,2.901,3.577,0.021,0.215,0.044,0.313,0.257,0.609,11.721,2.41,0.002,0.001,0.019,0.022,0.009,0.117,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/16/22,Wed,235000,2/16/22 23:50,23,50,600,7011,48,72,17.10.03.05,100,82,82,504.2,504.2,6,53.33,17.925,29.642,10,36.651,9,21,12.392,27.164,40.79,1943.052,298.228,6009.708,8250.988,2757.323,1750.514,585.278,714.038,1036.477,10503.086,4284.227,6218.859,11658.31,1789.365,36058.25,326.231,176.606,81.674,100,85.07,91.235,100,89.72,99.488,100,100,18447.455,5442.911,1210.017,1147.623,0,0,1896.405,27.85,23890.366,2357.64,2726.067,620.114,479.363,20.206,0,0,1924.255,169.692,0,0,3304.657,25.765,651.809,6.729,499.569,0,660.747,6.729,2093.948,0,6609.313,658.538,3346.181,499.569,21.442,15.717,1265.278,5.726,0,2672.966,15555.951,260.247,2244.031,8.938,1209.268,0,586.011,0,0,189.446,0,214.472,3649.22,1221.768,3648.671,1219.115,178.263,59.824,178.228,59.605,18.615,6.205,3.102,1.338,0.14,0.047,0.023,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714.186,239.216,1037.932,346.645,2241.576,749.428,6011.58,2009.753,493.635,900,607.331,900,0.026,0.014,0.005,0.002,51.437,17.223,0.031,0.016,0,0,0,0,0,0,1019.427,332.228,952.328,2876.508,3418.735,9916.342,45406542.88,29427618.49,17.518,11.353,3.068,3.021,37.839,24.523,76.457,30.203,48.886,28.624,12.373,2.842,0.002,0.001,0.742,0.371,0.014,4.454,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/17/22,Thu,51000,2/17/22 5:10,5,10,600,7011,48,72,,100,82,82,504.2,504.2,6,5.59,1.928,64.6,22.193,0.187,17.5,17,0.069,29.785,45.387,250.898,23.936,647.893,922.727,333.06,68.66,25.561,31.162,37.497,411.959,186.974,224.985,1505.385,143.615,3887.36,116.108,59.265,90.922,100,92.024,92.75,100,91.716,98.004,100,100,2608.874,872.047,518.068,770.828,0,0,216.12,17.402,3480.921,1288.897,317.22,43.819,25.029,3.769,0,0,233.522,18.845,0,0,121.612,0.009,9.698,0,28.798,0,9.735,0,252.368,0,243.225,9.698,361.039,28.798,4.796,4.792,515.424,0.003,0,352.44,2048.287,40.214,224.91,0.037,510.504,0,19.701,0,0,1.845,0,2.365,149.037,56.012,148.971,53.123,4.589,2.133,4.586,1.947,51.155,17.052,8.525,5.835,0.129,0.043,0.021,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.168,11.79,37.524,13.781,274.854,104.608,648.956,232.133,14.971,120,26.203,130,0.085,0.096,0.003,0.003,4.737,1.59,0.089,0.096,0,0,0,0,0,0,11.631,4.713,225.821,564.185,42.963,1778.842,598290.024,6334859.703,0.231,2.444,2.468,2.498,0.499,5.279,0.872,5.924,0.727,3.331,14.288,3.119,0.004,0.003,0.282,0.532,0.025,1.694,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/18/22,Fri,32000,2/18/22 3:20,3,20,600,7011,48,72,17.10.03.05,100,82,82,504.2,504.2,6,87.648,29.546,23.382,7.943,6.578,4,49,2.265,62.182,63.557,308.578,2586.293,1760.616,4655.488,1576.51,521.926,176.13,331.723,190.204,3131.559,1990.336,1141.223,1851.47,15517.76,10563.695,117.34,110.625,76.293,99.998,96.519,81.482,99.965,98.099,99.549,100,99.931,13855.813,1427.944,10487.772,7325.78,0,5.05,263.397,6.443,15283.758,17813.552,1254.585,7292.422,41.512,255.917,0.102,0.014,269.84,2560.459,5.05,1.104,484.22,317.358,53.668,9.899,297.429,0.115,54.035,27.084,2830.299,6.154,968.44,63.567,8547.007,297.544,7.058,6.068,561.825,0.989,0,263.617,11457.923,19.882,940.687,0.367,10331.544,134.656,7037.801,22.513,17.185,31.578,0,34.173,2836.921,980.845,2835.985,954.277,251.997,85.926,251.838,84.698,67.622,22.542,11.27,5.913,0.232,0.077,0.039,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331.902,111.427,192.182,65.625,2895.634,983.993,1763.097,594.385,92.405,1570,208.248,1630,0.134,0.138,0.007,0.003,86.132,29.083,0.141,0.141,0,0,0,0,0,0,265.428,90.855,1175.722,4219.748,581.404,12859.038,12454655.92,36381192.46,4.805,14.036,2.921,3.589,10.379,30.318,19.907,44.307,4.025,13.173,13.034,2.395,0.568,0.227,0.034,0.04,3.406,0.206,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/17/22,Thu,74000,2/17/22 7:40,7,40,600,7011,48,72,17.10.03.05,100,100,100,504.2,504.2,6,15.718,5.309,71.671,24.231,1.531,5,4,0.525,51.877,65.77,778.327,62.378,779.871,1620.575,597.213,186.244,71.588,122.494,63.75,1117.465,734.963,382.503,4669.96,374.265,4679.225,149.201,83.707,79.196,99.841,93.003,87.025,99.785,84.726,97.89,100,99.641,4487.35,1478.822,6624.915,9896.864,0,35.561,685.398,31.197,5966.172,16521.779,569.41,1149.868,109.806,8.656,1.822,0.008,716.595,57.544,35.561,0.033,171.524,58.626,10.938,14.937,118.462,1.831,10.938,17.478,774.139,35.594,343.048,25.875,1719.278,120.293,4.798,4.798,469.546,0,0,237.249,3991.262,19.811,461.382,0,6472.755,61.335,834.268,3.141,2.541,1.75,0,2.201,1019.745,358.482,1019.322,364.818,59.538,21.087,59.495,20.042,166.265,55.422,27.702,12.617,1.408,0.469,0.235,0.098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.496,45.387,63.774,26.204,840.739,304.082,780.505,293.32,33.458,140,46.428,480,0.351,0.24,0.036,0.018,14.022,4.736,0.387,0.256,0,0,0,0,0,0,26.206,7.938,420.131,1331.219,86.42,3434.974,1065829.719,12886763.02,0.411,4.972,3.301,3.169,0.888,10.739,1.965,13.978,0.82,5.979,11.297,2.689,0.022,0.01,6.931,3.466,0.132,41.587,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/19/22,Sat,43000,2/19/22 4:30,4,30,600,7011,48,72,17.10.03.05,100,82,82,504.2,504.2,6,120.134,40.435,25.847,9.101,1.528,6.5,57,0.539,31.243,52.595,311.123,44.508,782.632,1138.264,400.002,232.765,80.466,122.423,110.342,1396.588,734.536,662.052,1866.74,267.05,4695.795,352.502,144.372,99.723,100,99.73,99.909,100,99.827,99.995,100,100,94532.332,89875.997,399.501,341.752,0,0,163.539,4.636,184408.328,741.252,9669.641,243.913,26.813,0,0,0,168.175,0,0,0,349.318,9.652,54.423,0.302,26.813,0,54.423,0.302,168.175,0,698.635,54.725,9913.554,26.813,11.327,7.242,378.102,4.084,0,1244.63,93166.174,79.101,6763.779,0,383.439,0,218.259,0,0,21.469,0,95.609,10432.059,3569.74,10431.351,3728.957,67.731,22.999,67.702,23.437,16.93,5.643,2.822,1.463,0.053,0.018,0.009,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.469,42.567,110.6,37.989,355.626,129.343,783.218,270.87,152.3,300,98.878,510,0.034,0.028,1.013,0.413,116.397,39.123,1.047,0.435,0,0,0,0,0,0,167.527,48.514,6805.756,34220.378,264.505,94071.601,6329248.635,198465865.2,2.442,76.569,3.453,5.028,5.274,165.388,12.565,359.314,4.082,101.531,10.495,1.611,119.505,47.148,4.271,4.659,717.028,25.629,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/16/22,Wed,214000,2/16/22 21:40,21,40,600,7011,48,72,17.10.03.05,100,82,82,504.2,504.2,6,1.59,0.557,140.741,48.479,0.08,3,2,0.029,36.861,42.503,272.668,4.8,475.27,752.738,258.337,66.832,24.499,28.405,38.427,400.991,170.431,230.56,1636.01,28.8,2851.62,104.83,82.793,66.362,100,70.923,68.179,100,64.173,94.365,100,100,710.882,108.746,215.063,324.987,0,0,254.687,6.128,819.628,540.05,82.664,12.967,27.807,0,0,0,260.815,0,0,0,104.919,0,5.611,0,27.807,0,5.611,0,260.815,0,209.838,5.611,95.631,27.807,4.8,4.8,117.638,0,0,20.128,429.932,1.759,49.741,0,206.318,0,2.777,0,0,0.964,0,0.598,54.486,21.917,54.458,22.253,1.31,0.59,1.306,0.475,24.07,8.023,4.012,1.882,0.066,0.022,0.011,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.408,10.583,38.432,13.918,277.47,96.482,475.42,163.743,7.279,40,12.418,70,0.047,0.044,0.001,0.001,0.863,0.289,0.048,0.044,0,0,0,0,0,0,3.546,1.14,38.619,118.888,11.694,261.419,138025.899,1138878.549,0.053,0.439,3.111,3.079,0.115,0.949,0.266,1.248,0.421,0.868,10.814,2.661,0.003,0.002,0.02,0.021,0.016,0.122,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/19/22,Sat,61000,2/19/22 6:10,6,10,600,7011,48,72,17.10.03.05,100,82,82,504.2,504.2,6,80.922,27.234,22.679,7.781,1.088,3,227,0.434,75.135,73.693,415.211,2125.641,840.842,3381.694,1139.908,406.438,138.726,299.515,106.922,2438.625,1797.09,641.535,2491.265,12753.845,5045.055,120.709,130.213,43.825,99.504,91.726,51.185,99.02,93.047,98.801,100,97.965,4460.323,506.278,5311.231,3737.508,0,76.066,310.129,6.072,4966.601,9048.738,503.64,3101.668,43.551,239.366,7.411,7.987,316.201,2108.264,76.066,12.582,110.988,228.156,5.469,20.158,282.917,15.398,5.469,70.703,2424.465,88.648,221.975,25.626,3605.308,298.315,4.795,4.795,190.302,0,0,84.127,2377.404,2.492,269.277,0.001,4811.386,391.107,2911.612,62.605,50.545,1.233,0,1.2,3528.036,1217.313,3526.893,1226.138,411.172,143.549,410.936,138.887,43.525,14.508,7.254,2.895,0.723,0.241,0.121,0.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.518,101.731,108.24,37.427,2540.85,855.98,841.541,289.488,78.796,310,148.456,1370,0.188,0.175,0.012,0.02,77.729,26.215,0.2,0.176,0,0,0,0,0,0,291.783,55.552,558.68,1855.47,321.326,4599.014,8765067.648,20100384.81,3.382,7.755,5.252,3.321,7.304,16.75,21.884,19.482,0.41,5.288,8.344,3.009,0.006,0.005,1.906,3.757,0.037,11.434,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/18/22,Fri,190000,2/18/22 19:00,19,0,600,7011,48,72,17.10.03.05,100,82,82,504.2,504.2,6,2.476,0.901,147.95,52.415,1.132,3,2,0.509,5.195,39.663,211.714,9.631,4039.528,4260.872,1429.177,100.258,35.442,39.765,60.492,601.547,238.592,362.955,1270.285,57.785,24237.165,183.965,15.335,90.35,100,90.955,97.427,100,95.229,99.918,100,100,4099.451,3619.176,291.832,447.588,0,0,195.594,2.982,7718.627,739.42,304.757,20.377,29.409,0,0,0,198.577,0,0,0,278.102,0.002,11.04,0,29.409,0,11.04,0,198.577,0,556.203,11.04,325.134,29.409,6.317,6.306,2598.882,0.011,0,3507.615,388.212,121.51,40.602,0,279.814,0,6.329,0,0,14.572,0,10.356,177.937,71.048,177.932,72.115,2.11,0.832,2.11,0.773,32.065,10.688,5.344,2.745,0.088,0.029,0.015,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.777,14.442,60.652,21.071,221.369,79.585,4048.448,1353.038,20.81,130,77.784,120,0.075,0.061,0.002,0.001,1.713,0.578,0.077,0.061,0,0,0,0,0,0,21.043,7.07,34.006,108.86,71.459,278.187,874216.554,1018230.405,0.337,0.393,2.976,3.201,0.729,0.849,1.578,1.143,0.828,3.2,11.54,2.598,0.011,0.006,0.091,0.134,0.068,0.545,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/16/22,Wed,172000,2/16/22 17:20,17,20,600,7011,48,72,17.10.03.05,100,100,100,504.2,504.2,6,17.972,6.123,59.011,20.025,1.42,3,77,0.597,28.462,21.739,296.984,53.741,881.518,1232.243,425.702,239.677,84.095,52.103,187.574,1438.062,312.621,1125.441,1781.905,322.445,5289.11,152.125,217.891,92.407,98.139,95.985,94.913,99.433,94.867,99.349,99.9,99.334,4408.974,841.258,4241.04,6168.692,4.24,41.056,226.323,5.475,5250.232,10409.732,471.193,782.916,31.768,4.009,11.331,3.239,231.798,35.262,45.296,13.688,174.738,82.126,11.719,14.066,35.777,14.57,11.719,138.343,267.061,58.983,349.477,25.785,1254.109,50.347,4.791,4.791,347.314,0,0,138.792,4025.134,12.683,394.25,0,3899.017,107.438,428.296,24.635,124.277,1.534,0,1.757,1705.162,605.57,1704.742,573.09,166.538,59.775,166.483,55.949,113.37,37.79,18.892,9.222,0.641,0.214,0.107,0.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.083,19.615,188.948,65.015,350.612,124.218,883.728,301.907,60.318,1280,372.648,2090,0.257,0.198,0.004,0.002,16.335,5.509,0.261,0.201,0,0,0,0,0,0,84.735,29.912,401.366,1254.286,157.542,3650.752,3866888.52,12773868.44,1.492,4.928,2.833,3.125,3.222,10.645,6.355,13.17,0.879,4.948,12.676,2.829,0.014,0.008,0.048,0.03,0.083,0.29,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/20/22,Sun,122000,2/20/22 12:20,12,20,600,7011,48,72,17.10.03.05,100,82,82,504.2,504.2,6,2.942,1.065,127.632,44.195,0.221,3,3,0.079,34.43,46.393,298.212,52.086,667.129,1017.428,354.175,105.718,42.65,49.046,56.672,634.31,294.278,340.032,1789.275,312.515,4002.775,143.373,86.988,91.186,99.951,92.261,94.147,99.602,94.719,97.825,100,99.38,5063.944,483.991,749.919,1102.612,0,6.84,267.432,10.526,5547.935,1852.532,534.632,74.691,41.931,5.19,0.03,0.006,277.958,46.751,6.84,0.536,151.357,9.427,10.081,0.046,47.121,0.036,10.081,0.046,324.708,7.376,302.713,10.127,609.324,47.157,4.799,4.799,387.671,0,0,192.665,4611.983,16.898,461.742,0,711.968,26.294,39.966,0.215,0,1.596,0,1.889,476.207,203.053,476.082,200.015,13.856,5.876,13.84,5.936,54.63,18.21,9.104,4.862,0.215,0.072,0.036,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.046,20.305,56.682,22.342,350.336,123.928,667.694,231.497,24.821,40,21.169,50,0.164,0.123,0.004,0.003,2.037,0.702,0.168,0.124,0,0,0,0,0,0,43.559,14.108,20.704,63.679,158.103,233.164,1744575.456,607001.271,0.673,0.234,3.087,3.076,1.454,0.506,3.267,0.669,0.756,5.614,11.125,2.648,0.023,0.01,0.187,0.229,0.136,1.125,0
